date,ccode,cn,country,pct_cab,source,quarter,year,month,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
7/1/2019,IDN,536,Indonesia,-2.956835,1,2019q3,2019,714,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2019,IDN,536,Indonesia,-2.474731,1,2019q4,2019,717,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2020,IDN,536,Indonesia,-1.34,1,2020q1,2020,720,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2020,IDN,536,Indonesia,-1.015795,1,2020q2,2020,723,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2020,IDN,536,Indonesia,0.01424687,1,2020q3,2020,726,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2020,IDN,536,Indonesia,0.530153,1,2020q4,2020,729,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2021,IDN,536,Indonesia,-0.3890743,1,2021q1,2021,732,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2021,IDN,536,Indonesia,-0.3647441,1,2021q2,2021,735,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2021,IDN,536,Indonesia,1.09915,1,2021q3,2021,738,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2021,IDN,536,Indonesia,0.6899137,1,2021q4,2021,741,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2022,IDN,536,Indonesia,0.3690944,1,2022q1,2022,744,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2022,IDN,536,Indonesia,1.565192,1,2022q2,2022,747,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2022,IDN,536,Indonesia,0.7113382,1,2022q3,2022,750,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2022,IDN,536,Indonesia,1.298627,1,2022q4,2022,753,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2023,IDN,536,Indonesia,1.074793,1,2023q1,2023,756,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2023,IDN,536,Indonesia,-0.4265993,1,2023q2,2023,759,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2023,IDN,536,Indonesia,-1.073588,1,2023q3,2023,762,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2023,IDN,536,Indonesia,-0.186858,1,2023q4,2023,765,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2024,IDN,536,Indonesia,-0.6072704,1,2024q1,2024,768,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2024,IDN,536,Indonesia,-0.4884345,1,2024q2,2024,771,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2024,IDN,536,Indonesia,-1.31108,1,2024q3,2024,774,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2024,IDN,536,Indonesia,-0.1617739,1,2024q4,2024,777,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1976,KOR,542,South Korea,-6.6746218,4,1976q1,1976,192,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1976,KOR,542,South Korea,-1.1210259,4,1976q2,1976,195,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1976,KOR,542,South Korea,-0.46104929,4,1976q3,1976,198,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1976,KOR,542,South Korea,1.0038222,4,1976q4,1976,201,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1977,KOR,542,South Korea,0.62587471,4,1977q1,1977,204,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1977,KOR,542,South Korea,-2.3615907,4,1977q2,1977,207,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1977,KOR,542,South Korea,1.3355777,4,1977q3,1977,210,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1977,KOR,542,South Korea,0.28799473,4,1977q4,1977,213,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1978,KOR,542,South Korea,0.35544882,4,1978q1,1978,216,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1978,KOR,542,South Korea,-0.95088239,4,1978q2,1978,219,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1978,KOR,542,South Korea,-2.7908486,4,1978q3,1978,222,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1978,KOR,542,South Korea,-4.5559427,4,1978q4,1978,225,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1979,KOR,542,South Korea,-6.4115613,4,1979q1,1979,228,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1979,KOR,542,South Korea,-7.1355216,4,1979q2,1979,231,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1979,KOR,542,South Korea,-6.4009235,4,1979q3,1979,234,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1979,KOR,542,South Korea,-6.1590303,4,1979q4,1979,237,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1980,KOR,542,South Korea,-13.06067,1,1980q1,1980,240,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1980,KOR,542,South Korea,-10.05493,1,1980q2,1980,243,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1980,KOR,542,South Korea,-9.874172,1,1980q3,1980,246,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1980,KOR,542,South Korea,-8.965809,1,1980q4,1980,249,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1981,KOR,542,South Korea,-8.951291,1,1981q1,1981,252,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1981,KOR,542,South Korea,-9.414394,1,1981q2,1981,255,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1981,KOR,542,South Korea,-8.869322,1,1981q3,1981,258,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1981,KOR,542,South Korea,-7.800844,1,1981q4,1981,261,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1982,KOR,542,South Korea,-4.385811,1,1982q1,1982,264,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1982,KOR,542,South Korea,-6.119624,1,1982q2,1982,267,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1982,KOR,542,South Korea,-8.035574,1,1982q3,1982,270,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1982,KOR,542,South Korea,-9.483718,1,1982q4,1982,273,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1983,KOR,542,South Korea,-7.029662,1,1983q1,1983,276,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1983,KOR,542,South Korea,-4.239574,1,1983q2,1983,279,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1983,KOR,542,South Korea,-1.770159,1,1983q3,1983,282,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1983,KOR,542,South Korea,-3.109302,1,1983q4,1983,285,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1984,KOR,542,South Korea,-1.856098,1,1984q1,1984,288,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1984,KOR,542,South Korea,-3.321585,1,1984q2,1984,291,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1984,KOR,542,South Korea,-2.677083,1,1984q3,1984,294,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1984,KOR,542,South Korea,0.4023191,1,1984q4,1984,297,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1985,KOR,542,South Korea,-2.548007,1,1985q1,1985,300,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1985,KOR,542,South Korea,-2.169052,1,1985q2,1985,303,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1985,KOR,542,South Korea,-2.071947,1,1985q3,1985,306,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1985,KOR,542,South Korea,-1.647778,1,1985q4,1985,309,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1986,KOR,542,South Korea,-1.784768,1,1986q1,1986,312,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1986,KOR,542,South Korea,2.381165,1,1986q2,1986,315,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1986,KOR,542,South Korea,3.535582,1,1986q3,1986,318,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1986,KOR,542,South Korea,4.098764,1,1986q4,1986,321,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1987,KOR,542,South Korea,6.9167,1,1987q1,1987,324,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1987,KOR,542,South Korea,6.700158,1,1987q2,1987,327,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1987,KOR,542,South Korea,3.871769,1,1987q3,1987,330,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1987,KOR,542,South Korea,5.467674,1,1987q4,1987,333,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1988,KOR,542,South Korea,7.36474,1,1988q1,1988,336,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1988,KOR,542,South Korea,6.224498,1,1988q2,1988,339,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1988,KOR,542,South Korea,5.10793,1,1988q3,1988,342,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1988,KOR,542,South Korea,6.162459,1,1988q4,1988,345,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1989,KOR,542,South Korea,3.757972,1,1989q1,1989,348,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1989,KOR,542,South Korea,2.012088,1,1989q2,1989,351,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1989,KOR,542,South Korea,0.3169944,1,1989q3,1989,354,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1989,KOR,542,South Korea,0.09543243,1,1989q4,1989,357,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1990,KOR,542,South Korea,0.1364802,1,1990q1,1990,360,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1990,KOR,542,South Korea,-0.4067652,1,1990q2,1990,363,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1990,KOR,542,South Korea,-0.2981258,1,1990q3,1990,366,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1990,KOR,542,South Korea,-3.103908,1,1990q4,1990,369,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1991,KOR,542,South Korea,-3.241218,1,1991q1,1991,372,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1991,KOR,542,South Korea,-1.857103,1,1991q2,1991,375,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1991,KOR,542,South Korea,-2.92325,1,1991q3,1991,378,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1991,KOR,542,South Korea,-1.469909,1,1991q4,1991,381,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1992,KOR,542,South Korea,-1.314466,1,1992q1,1992,384,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1992,KOR,542,South Korea,-0.4901707,1,1992q2,1992,387,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1992,KOR,542,South Korea,-0.5144314,1,1992q3,1992,390,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1992,KOR,542,South Korea,-0.8484212,1,1992q4,1992,393,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1993,KOR,542,South Korea,0.2334559,1,1993q1,1993,396,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1993,KOR,542,South Korea,0.1908166,1,1993q2,1993,399,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1993,KOR,542,South Korea,0.3348528,1,1993q3,1993,402,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1993,KOR,542,South Korea,0.8759807,1,1993q4,1993,405,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1994,KOR,542,South Korea,-0.1485151,1,1994q1,1994,408,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1994,KOR,542,South Korea,-0.8513512,1,1994q2,1994,411,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1994,KOR,542,South Korea,-1.401317,1,1994q3,1994,414,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1994,KOR,542,South Korea,-1.503037,1,1994q4,1994,417,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1995,KOR,542,South Korea,-1.521639,1,1995q1,1995,420,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1995,KOR,542,South Korea,-2.005694,1,1995q2,1995,423,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1995,KOR,542,South Korea,-1.982245,1,1995q3,1995,426,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1995,KOR,542,South Korea,-1.454576,1,1995q4,1995,429,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1996,KOR,542,South Korea,-2.434975,1,1996q1,1996,432,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1996,KOR,542,South Korea,-3.625461,1,1996q2,1996,435,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1996,KOR,542,South Korea,-4.439019,1,1996q3,1996,438,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1996,KOR,542,South Korea,-4.98661,1,1996q4,1996,441,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1997,KOR,542,South Korea,-3.516261,1,1997q1,1997,444,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1997,KOR,542,South Korea,-1.436545,1,1997q2,1997,447,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1997,KOR,542,South Korea,-1.801839,1,1997q3,1997,450,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1997,KOR,542,South Korea,-0.262169,1,1997q4,1997,453,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1998,KOR,542,South Korea,15.22481,1,1998q1,1998,456,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1998,KOR,542,South Korea,9.749506,1,1998q2,1998,459,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1998,KOR,542,South Korea,8.849979,1,1998q3,1998,462,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1998,KOR,542,South Korea,7.173943,1,1998q4,1998,465,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1999,KOR,542,South Korea,5.922624,1,1999q1,1999,468,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1999,KOR,542,South Korea,4.333548,1,1999q2,1999,471,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1999,KOR,542,South Korea,3.630345,1,1999q3,1999,474,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1999,KOR,542,South Korea,3.158489,1,1999q4,1999,477,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2000,KOR,542,South Korea,1.215509,1,2000q1,2000,480,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2000,KOR,542,South Korea,1.646088,1,2000q2,2000,483,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2000,KOR,542,South Korea,2.527795,1,2000q3,2000,486,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2000,KOR,542,South Korea,1.387826,1,2000q4,2000,489,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2001,KOR,542,South Korea,1.708123,1,2001q1,2001,492,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2001,KOR,542,South Korea,1.303965,1,2001q2,2001,495,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2001,KOR,542,South Korea,-0.748547,1,2001q3,2001,498,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2001,KOR,542,South Korea,-0.6815557,1,2001q4,2001,501,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2002,KOR,542,South Korea,1.330439,1,2002q1,2002,504,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2002,KOR,542,South Korea,0.6505494,1,2002q2,2002,507,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2002,KOR,542,South Korea,0.326054,1,2002q3,2002,510,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2002,KOR,542,South Korea,0.2831276,1,2002q4,2002,513,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2003,KOR,542,South Korea,-0.5270411,1,2003q1,2003,516,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2003,KOR,542,South Korea,0.6589195,1,2003q2,2003,519,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2003,KOR,542,South Korea,2.50825,1,2003q3,2003,522,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2003,KOR,542,South Korea,3.375767,1,2003q4,2003,525,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2004,KOR,542,South Korea,3.768539,1,2004q1,2004,528,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2004,KOR,542,South Korea,4.269124,1,2004q2,2004,531,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2004,KOR,542,South Korea,3.546322,1,2004q3,2004,534,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2004,KOR,542,South Korea,2.711155,1,2004q4,2004,537,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2005,KOR,542,South Korea,2.700899,1,2005q1,2005,540,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2005,KOR,542,South Korea,0.9864379,1,2005q2,2005,543,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2005,KOR,542,South Korea,0.6369491,1,2005q3,2005,546,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2005,KOR,542,South Korea,0.7482136,1,2005q4,2005,549,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2006,KOR,542,South Korea,-0.5328802,1,2006q1,2006,552,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2006,KOR,542,South Korea,0.5175125,1,2006q2,2006,555,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2006,KOR,542,South Korea,-0.4234734,1,2006q3,2006,558,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2006,KOR,542,South Korea,1.143247,1,2006q4,2006,561,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2007,KOR,542,South Korea,0.9446535,1,2007q1,2007,564,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2007,KOR,542,South Korea,-0.08929096,1,2007q2,2007,567,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2007,KOR,542,South Korea,2.66953,1,2007q3,2007,570,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2007,KOR,542,South Korea,-0.07344692,1,2007q4,2007,573,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2008,KOR,542,South Korea,0.1660655,1,2008q1,2008,576,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2008,KOR,542,South Korea,-0.9560291,1,2008q2,2008,579,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2008,KOR,542,South Korea,-1.808783,1,2008q3,2008,582,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2008,KOR,542,South Korea,4.213204,1,2008q4,2008,585,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2009,KOR,542,South Korea,6.533852,1,2009q1,2009,588,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2009,KOR,542,South Korea,4.368027,1,2009q2,2009,591,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2009,KOR,542,South Korea,1.332391,1,2009q3,2009,594,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2009,KOR,542,South Korea,1.84705,1,2009q4,2009,597,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2010,KOR,542,South Korea,0.9051626,1,2010q1,2010,600,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2010,KOR,542,South Korea,4.285595,1,2010q2,2010,603,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2010,KOR,542,South Korea,3.656855,1,2010q3,2010,606,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2010,KOR,542,South Korea,0.6106021,1,2010q4,2010,609,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2011,KOR,542,South Korea,0.2908908,1,2011q1,2011,612,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2011,KOR,542,South Korea,-0.6412154,1,2011q2,2011,615,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2011,KOR,542,South Korea,3.056823,1,2011q3,2011,618,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2011,KOR,542,South Korea,2.341345,1,2011q4,2011,621,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2012,KOR,542,South Korea,1.143302,1,2012q1,2012,624,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2012,KOR,542,South Korea,3.262402,1,2012q2,2012,627,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2012,KOR,542,South Korea,3.946061,1,2012q3,2012,630,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2012,KOR,542,South Korea,6.099018,1,2012q4,2012,633,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2013,KOR,542,South Korea,5.257655,1,2013q1,2013,636,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2013,KOR,542,South Korea,5.828259,1,2013q2,2013,639,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2013,KOR,542,South Korea,5.541135,1,2013q3,2013,642,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2013,KOR,542,South Korea,4.935071,1,2013q4,2013,645,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2014,KOR,542,South Korea,4.804672,1,2014q1,2014,648,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2014,KOR,542,South Korea,5.697114,1,2014q2,2014,651,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2014,KOR,542,South Korea,4.840222,1,2014q3,2014,654,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2014,KOR,542,South Korea,5.997427,1,2014q4,2014,657,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2015,KOR,542,South Korea,7.209271,1,2015q1,2015,660,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2015,KOR,542,South Korea,6.548342,1,2015q2,2015,663,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2015,KOR,542,South Korea,7.080159,1,2015q3,2015,666,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2015,KOR,542,South Korea,6.478933,1,2015q4,2015,669,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2016,KOR,542,South Korea,7.813641,1,2016q1,2016,672,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2016,KOR,542,South Korea,7.100488,1,2016q2,2016,675,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2016,KOR,542,South Korea,4.926708,1,2016q3,2016,678,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2016,KOR,542,South Korea,5.08565,1,2016q4,2016,681,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2017,KOR,542,South Korea,4.989868,1,2017q1,2017,684,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2017,KOR,542,South Korea,3.879524,1,2017q2,2017,687,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2017,KOR,542,South Korea,4.740256,1,2017q3,2017,690,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2017,KOR,542,South Korea,3.998026,1,2017q4,2017,693,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2018,KOR,542,South Korea,3.609071,1,2018q1,2018,696,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2018,KOR,542,South Korea,4.57946,1,2018q2,2018,699,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2018,KOR,542,South Korea,5.326824,1,2018q3,2018,702,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2018,KOR,542,South Korea,3.467693,1,2018q4,2018,705,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2019,KOR,542,South Korea,3.335994,1,2019q1,2019,708,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2019,KOR,542,South Korea,3.023743,1,2019q2,2019,711,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2019,KOR,542,South Korea,3.757811,1,2019q3,2019,714,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2019,KOR,542,South Korea,3.518016,1,2019q4,2019,717,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2020,KOR,542,South Korea,3.866408,1,2020q1,2020,720,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2020,KOR,542,South Korea,1.782433,1,2020q2,2020,723,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2020,KOR,542,South Korea,4.363066,1,2020q3,2020,726,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2020,KOR,542,South Korea,7.012321,1,2020q4,2020,729,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2021,KOR,542,South Korea,5.171711,1,2021q1,2021,732,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2021,KOR,542,South Korea,5.048396,1,2021q2,2021,735,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2021,KOR,542,South Korea,4.012245,1,2021q3,2021,738,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
