date,ccode,cn,Country,year,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
4/1/1986,ZAF,199,South Africa,1986,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1986,ZAF,199,South Africa,1986,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1986,ZAF,199,South Africa,1986,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1987,ZAF,199,South Africa,1987,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1987,ZAF,199,South Africa,1987,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1987,ZAF,199,South Africa,1987,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1987,ZAF,199,South Africa,1987,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1988,ZAF,199,South Africa,1988,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1988,ZAF,199,South Africa,1988,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1988,ZAF,199,South Africa,1988,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1988,ZAF,199,South Africa,1988,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1989,ZAF,199,South Africa,1989,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1989,ZAF,199,South Africa,1989,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1989,ZAF,199,South Africa,1989,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1989,ZAF,199,South Africa,1989,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1990,ZAF,199,South Africa,1990,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1990,ZAF,199,South Africa,1990,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1990,ZAF,199,South Africa,1990,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1990,ZAF,199,South Africa,1990,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1991,ZAF,199,South Africa,1991,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1991,ZAF,199,South Africa,1991,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1991,ZAF,199,South Africa,1991,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1991,ZAF,199,South Africa,1991,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1992,ZAF,199,South Africa,1992,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1992,ZAF,199,South Africa,1992,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1992,ZAF,199,South Africa,1992,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1992,ZAF,199,South Africa,1992,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1993,ZAF,199,South Africa,1993,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1993,ZAF,199,South Africa,1993,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1993,ZAF,199,South Africa,1993,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1993,ZAF,199,South Africa,1993,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1994,ZAF,199,South Africa,1994,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1994,ZAF,199,South Africa,1994,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1994,ZAF,199,South Africa,1994,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1994,ZAF,199,South Africa,1994,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1995,ZAF,199,South Africa,1995,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1995,ZAF,199,South Africa,1995,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1995,ZAF,199,South Africa,1995,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1995,ZAF,199,South Africa,1995,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1996,ZAF,199,South Africa,1996,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1996,ZAF,199,South Africa,1996,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1996,ZAF,199,South Africa,1996,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1996,ZAF,199,South Africa,1996,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1997,ZAF,199,South Africa,1997,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1997,ZAF,199,South Africa,1997,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1997,ZAF,199,South Africa,1997,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1997,ZAF,199,South Africa,1997,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1998,ZAF,199,South Africa,1998,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1998,ZAF,199,South Africa,1998,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1998,ZAF,199,South Africa,1998,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1998,ZAF,199,South Africa,1998,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1999,ZAF,199,South Africa,1999,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/1999,ZAF,199,South Africa,1999,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/1999,ZAF,199,South Africa,1999,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/1999,ZAF,199,South Africa,1999,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2000,ZAF,199,South Africa,2000,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2000,ZAF,199,South Africa,2000,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2000,ZAF,199,South Africa,2000,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2000,ZAF,199,South Africa,2000,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2001,ZAF,199,South Africa,2001,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2001,ZAF,199,South Africa,2001,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2001,ZAF,199,South Africa,2001,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2001,ZAF,199,South Africa,2001,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2002,ZAF,199,South Africa,2002,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2002,ZAF,199,South Africa,2002,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2002,ZAF,199,South Africa,2002,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2002,ZAF,199,South Africa,2002,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2003,ZAF,199,South Africa,2003,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2003,ZAF,199,South Africa,2003,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2003,ZAF,199,South Africa,2003,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2003,ZAF,199,South Africa,2003,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2004,ZAF,199,South Africa,2004,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2004,ZAF,199,South Africa,2004,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2004,ZAF,199,South Africa,2004,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2004,ZAF,199,South Africa,2004,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2005,ZAF,199,South Africa,2005,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2005,ZAF,199,South Africa,2005,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2005,ZAF,199,South Africa,2005,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2005,ZAF,199,South Africa,2005,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2006,ZAF,199,South Africa,2006,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2006,ZAF,199,South Africa,2006,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2006,ZAF,199,South Africa,2006,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2006,ZAF,199,South Africa,2006,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2007,ZAF,199,South Africa,2007,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2007,ZAF,199,South Africa,2007,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2007,ZAF,199,South Africa,2007,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2007,ZAF,199,South Africa,2007,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2008,ZAF,199,South Africa,2008,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2008,ZAF,199,South Africa,2008,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2008,ZAF,199,South Africa,2008,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2008,ZAF,199,South Africa,2008,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2009,ZAF,199,South Africa,2009,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2009,ZAF,199,South Africa,2009,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2009,ZAF,199,South Africa,2009,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2009,ZAF,199,South Africa,2009,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2010,ZAF,199,South Africa,2010,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2010,ZAF,199,South Africa,2010,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2010,ZAF,199,South Africa,2010,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2010,ZAF,199,South Africa,2010,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2011,ZAF,199,South Africa,2011,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2011,ZAF,199,South Africa,2011,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2011,ZAF,199,South Africa,2011,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2011,ZAF,199,South Africa,2011,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2012,ZAF,199,South Africa,2012,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2012,ZAF,199,South Africa,2012,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2012,ZAF,199,South Africa,2012,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2012,ZAF,199,South Africa,2012,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2013,ZAF,199,South Africa,2013,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2013,ZAF,199,South Africa,2013,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2013,ZAF,199,South Africa,2013,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2013,ZAF,199,South Africa,2013,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2014,ZAF,199,South Africa,2014,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2014,ZAF,199,South Africa,2014,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2014,ZAF,199,South Africa,2014,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2014,ZAF,199,South Africa,2014,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2015,ZAF,199,South Africa,2015,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2015,ZAF,199,South Africa,2015,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2015,ZAF,199,South Africa,2015,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2015,ZAF,199,South Africa,2015,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2016,ZAF,199,South Africa,2016,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2016,ZAF,199,South Africa,2016,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2016,ZAF,199,South Africa,2016,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2016,ZAF,199,South Africa,2016,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2017,ZAF,199,South Africa,2017,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2017,ZAF,199,South Africa,2017,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2017,ZAF,199,South Africa,2017,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2017,ZAF,199,South Africa,2017,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2018,ZAF,199,South Africa,2018,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2018,ZAF,199,South Africa,2018,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2018,ZAF,199,South Africa,2018,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2018,ZAF,199,South Africa,2018,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2019,ZAF,199,South Africa,2019,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2019,ZAF,199,South Africa,2019,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2019,ZAF,199,South Africa,2019,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2019,ZAF,199,South Africa,2019,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2020,ZAF,199,South Africa,2020,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2020,ZAF,199,South Africa,2020,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2020,ZAF,199,South Africa,2020,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2020,ZAF,199,South Africa,2020,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2021,ZAF,199,South Africa,2021,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2021,ZAF,199,South Africa,2021,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2021,ZAF,199,South Africa,2021,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2021,ZAF,199,South Africa,2021,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2022,ZAF,199,South Africa,2022,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2022,ZAF,199,South Africa,2022,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2022,ZAF,199,South Africa,2022,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2022,ZAF,199,South Africa,2022,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2023,ZAF,199,South Africa,2023,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2023,ZAF,199,South Africa,2023,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2023,ZAF,199,South Africa,2023,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2023,ZAF,199,South Africa,2023,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/2024,ZAF,199,South Africa,2024,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4/1/2024,ZAF,199,South Africa,2024,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7/1/2024,ZAF,199,South Africa,2024,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10/1/2024,ZAF,199,South Africa,2024,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1/1/1985,ARG,213,Argentina,1985,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1985,ARG,213,Argentina,1985,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1985,ARG,213,Argentina,1985,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1985,ARG,213,Argentina,1985,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1986,ARG,213,Argentina,1986,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1986,ARG,213,Argentina,1986,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1986,ARG,213,Argentina,1986,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1986,ARG,213,Argentina,1986,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1987,ARG,213,Argentina,1987,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1987,ARG,213,Argentina,1987,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1987,ARG,213,Argentina,1987,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1987,ARG,213,Argentina,1987,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1988,ARG,213,Argentina,1988,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1988,ARG,213,Argentina,1988,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1988,ARG,213,Argentina,1988,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1988,ARG,213,Argentina,1988,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1989,ARG,213,Argentina,1989,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1989,ARG,213,Argentina,1989,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1989,ARG,213,Argentina,1989,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1989,ARG,213,Argentina,1989,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1990,ARG,213,Argentina,1990,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1990,ARG,213,Argentina,1990,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1990,ARG,213,Argentina,1990,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1990,ARG,213,Argentina,1990,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1991,ARG,213,Argentina,1991,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1991,ARG,213,Argentina,1991,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1991,ARG,213,Argentina,1991,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1991,ARG,213,Argentina,1991,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1992,ARG,213,Argentina,1992,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1992,ARG,213,Argentina,1992,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1992,ARG,213,Argentina,1992,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1992,ARG,213,Argentina,1992,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1993,ARG,213,Argentina,1993,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1993,ARG,213,Argentina,1993,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1993,ARG,213,Argentina,1993,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1993,ARG,213,Argentina,1993,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1994,ARG,213,Argentina,1994,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1994,ARG,213,Argentina,1994,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1994,ARG,213,Argentina,1994,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1994,ARG,213,Argentina,1994,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1995,ARG,213,Argentina,1995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1995,ARG,213,Argentina,1995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1995,ARG,213,Argentina,1995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1995,ARG,213,Argentina,1995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1996,ARG,213,Argentina,1996,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1996,ARG,213,Argentina,1996,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1996,ARG,213,Argentina,1996,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1996,ARG,213,Argentina,1996,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1997,ARG,213,Argentina,1997,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1997,ARG,213,Argentina,1997,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1997,ARG,213,Argentina,1997,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1997,ARG,213,Argentina,1997,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1998,ARG,213,Argentina,1998,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1998,ARG,213,Argentina,1998,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1998,ARG,213,Argentina,1998,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1998,ARG,213,Argentina,1998,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/1999,ARG,213,Argentina,1999,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/1999,ARG,213,Argentina,1999,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/1999,ARG,213,Argentina,1999,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/1999,ARG,213,Argentina,1999,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2000,ARG,213,Argentina,2000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2000,ARG,213,Argentina,2000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2000,ARG,213,Argentina,2000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2000,ARG,213,Argentina,2000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2001,ARG,213,Argentina,2001,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2001,ARG,213,Argentina,2001,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2001,ARG,213,Argentina,2001,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2001,ARG,213,Argentina,2001,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2002,ARG,213,Argentina,2002,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2002,ARG,213,Argentina,2002,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2002,ARG,213,Argentina,2002,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2002,ARG,213,Argentina,2002,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2003,ARG,213,Argentina,2003,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2003,ARG,213,Argentina,2003,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2003,ARG,213,Argentina,2003,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2003,ARG,213,Argentina,2003,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2004,ARG,213,Argentina,2004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2004,ARG,213,Argentina,2004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2004,ARG,213,Argentina,2004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2004,ARG,213,Argentina,2004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2005,ARG,213,Argentina,2005,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2005,ARG,213,Argentina,2005,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2005,ARG,213,Argentina,2005,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2005,ARG,213,Argentina,2005,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2006,ARG,213,Argentina,2006,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2006,ARG,213,Argentina,2006,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2006,ARG,213,Argentina,2006,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2006,ARG,213,Argentina,2006,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2007,ARG,213,Argentina,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2007,ARG,213,Argentina,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2007,ARG,213,Argentina,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2007,ARG,213,Argentina,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2008,ARG,213,Argentina,2008,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2008,ARG,213,Argentina,2008,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2008,ARG,213,Argentina,2008,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2008,ARG,213,Argentina,2008,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2009,ARG,213,Argentina,2009,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2009,ARG,213,Argentina,2009,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2009,ARG,213,Argentina,2009,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2009,ARG,213,Argentina,2009,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2010,ARG,213,Argentina,2010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2010,ARG,213,Argentina,2010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2010,ARG,213,Argentina,2010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10/1/2010,ARG,213,Argentina,2010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1/1/2011,ARG,213,Argentina,2011,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
